result,評価項目,評価表現,評判情報
"",携帯性,が悪いと,もっと携帯性が悪いと思っていたので、うれしい誤算ですね。
"",携帯性,は満足しています,デザイン、携帯性は満足しています。
"",携帯性,も思います,携帯性もよくオールマイティーなコンデジかと思います。
"",携帯性,が良いので,携帯性が良いのでセカンドカメラに購入しました。
"",携帯性,は良好です,胸ポケットに入れておけるサイズ、重さであり、携帯性は良好です。
"",デザイン,は良いと,デザインは良いと思います。
"",デザイン,がいいと,デザインがよくとてもいいと思います。
"",デザイン,は思います,デザインはキャノン、ニコンに比べて女性向きの良いデザインだと思います。
"",デザイン,は良いと,デザインはとても良いと思いますし、コンパクトなので持ち運びもしやすいです。
"",デザイン,は良いと,デザインはT7、T9より良いと思います。
"",デザイン,はないですが,デザインは正直、高級感はないですが、エントリー機として考えればやむなし。
"",デザイン,も思います,デザインも、ある種冒険のない保守的な感じが、一眼を持って長いファンの人には好評だと思います。
"",デザイン,はありますが,デザインは賛否ありますが、他モデルを含めて一眼レフカメラがカッコイイと思った事がないのでなんとも言えないですが、特別悪いとも思えませんし、至って普通かと。
"",デザイン,が良いです,デザインが良いです。
"",デザイン,は良いと,見た目のデザインは非常に良いと思います。
"",デザイン,は思います,デザインは、T100と比べると高級感は少し損なわれるものの、これから大事に使っていくのには十分なルックスだと思います。
"",デザイン,はいいと,デザインは、個人的な好みでHC3の物よりいいと思います。
"",デザイン,は良いですが,デザインは良いですが、このくらいのデザインならPanasonicや他のメーカーでも買えます。
"",デザイン,が良いので,他の機種に比べてデザインが良いので気に入っています。
"",デザイン,も良く,縦型のデザインも良く、操作も簡単、バッテリーも買った当時から劣化してませんし、さすがは、ビデオを作り慣れているSONYだと感心します。
"",デザイン,はいいと,デザインはいいと思う。
"",デザイン,は良いと,デザインは良いと思います。
"",デザイン,は感じます,デザインは、やや先進性に欠ける無骨なデザインで、電源スイッチなどがスライド式のカチッとタイプで、なんか安さを感じます。
"",デザイン,でしました,運動会が次の日ということで、悩んでいる時間がなく最終的には、デザインでCX-7にしました…。
"",デザイン,もいいです,質感も高く、デザインもいいです。
"",デザイン,がいいですね,他のメーカーの機種も迷いましたが、T9はデザインがいいですね。
"",デザイン,がいい,使い始めたばかりですが、やっぱりデザインがいいこと、それに性能が伴っている点で満点評価です。
"",デザイン,で決めました,キヤノンIXYDIGITAL90か900ISとの三つ巴でしたが最終的に900ISとあまり変わらない機能なのでデザインで決めました。
"",デザイン,も含めて,・個人的にシルバーよりカラフルな色が好みなので、レッドがあるのはデザインも含めて
"",デザイン,がいいですね,さすがにデザインがいいですね。
"",デザイン,はよいと,デザインは非常によいと思う。
"",デザイン,が気に入りました,機能性が見えるドイツ的なデザインとでもいいましょうか、高級感を無理やり出そうとするのではない、武骨なデザインが気に入りました。
"",デザイン,は悪くない,高級感はあんまり感じないがデザインは悪くない。
"",デザイン,もよく,デザインもよく、つくりもしっかりしています。
"",デザイン,が良い,・外観のデザインが良い
"",デザイン,は思いますが,デザインは好みによると思いますが、僕は気に入ってます。
"",デザイン,は感じです,デザインは良い意味でデジカメっぽくなくお洒落な感じです。
"",デザイン,もいい,デザインもコンパクトでいい。
"",デザイン,がいいですね,コンパクトなデザインがいいですね。
"",デザイン,の良い,携帯性に優れデザインの良い物が大好きなので、このHD2の色とデザインは見ているだけで嬉しくなります。
