result,評価項目,評価表現,評判情報
"",機能,に満足しています,最初は重たさにびっくりしましたが、操作性や機能に満足しています。
"",機能,もあります,私は未使用なので評価できませんが、ボディ補正は古いレンズでも焦点距離を入力して使用できる機能もあります。
"",機能,が無い,ただ、この機能が無いカメラと比べればゴミの付きも少ないです。
"",機能,を求める,特にコンパクトデジカメからのステップアップしたい方で、ある程度の機能を求める方にはオススメです。
"",機能,もあって,機能も意外に色々あってまだ覚え切れてません、これからの楽しみです。
"",機能,を考えると,このカメラの機能を考えると軽くて携帯性は優秀です。
"",機能,のない,今までコンデジの手ぶれ補正カメラを使っていたためか、他のそのような機能のないデジタル一眼レフカメラで試し撮りをすると、ブレることが多かったのも理由の一つです。
"",機能,があるので,MFレンズを装着した場合マニュアルで使用しなければなりませんが、AE-Lボタンによる自動露出補正と、ピントがあったところで音が鳴る機能があるのでそれほど苦労しません。
"",機能,もあるので,スイッチオフにしてもリセットされない機能もあるので表示なんかをよく見ておかないと、いつの間にか写真が真っ白にすっ飛んでしまいますよ。
"",機能,は素晴らしいです,高速1/6000秒(ストロボ同調1/180秒)のシャッター速度は魅力ですし、一コマずつ撮影データをパーフォレーション間に写し込める機能は素晴らしいです。
"",機能,もありません,デザイン、携帯性は良く、機能も悪くありません。
"",機能,で思います,これだけの機能でこの価格は本当お買い得だと思います。
"",機能,は便利です,下位機種との違いのワイヤレスTTL調光、モデリング発光、高速シンクロ、スレーブ発光、後幕シンクロなど価格差分の機能はしっかり実装していてどれもとても便利です。
"",機能,もあって,他にもスポーツに強い機能もあっていいですね。
"",機能,がない,構えもしやすく本機に手振れ機能がないものの今までの機材で細心の注意をしながら撮影してきた事がホールド感や安定感にいかせられればと思う。
"",機能,はない,逆に言うと、「コンデジにそんな機能は必要ない!違う面を充実させてくれ!」という声もあるかもしれませんが。
"",機能,にしても,画素数はともかく記録用に観光にと、機能にしてもデザインにしても、とても優れていて、7年間使っても故障することのなかった完成度の高いデジカメだったと思います。
"",機能,は十分だと,カメラとしての機能は十分だと思います。
