result,評価項目,評価表現,評判情報
"",レンズ,は良いです,やはり明るいレンズは良いです。
"",レンズ,は良いので,しかしこのレンズはクイックシフトフォーカスも使えてピントリングの感触も良いので、持つ楽しさ、使う楽しさがありますので、買って損はないんじゃないでしょうか。
"",レンズ,はいいです,いやー、このレンズはいいです。
"",レンズ,もなく,タムロン派なんですがこちらのレンズも遜色なく良い写りをします。
"",レンズ,は思います,ペンタとの比較では画質がやや甘いとの評判もありますが、このレンズはこのレンズでとても良いレンズだと思います。
"",レンズ,はあります,レンズはかなり画角があります。
"",レンズ,の良い,このレンズの良い点は表現力でしょう。
"",レンズ,があるので,それとペンタックスにはコンパクトなレンズがたくさんあるので、いっそのこと極限まで小さくしたボディを作って欲しいです。
"",レンズ,は良いと,私はDS2にて使用しているのでDS2のみの使用感しか書けませんが、このレンズは非常に良いと思いました。
"",レンズ,があるので,レンズが端っこにあるので、人に貸すと結構な確率でレンズに指紋がついて返ってきます
"",レンズ,は良いです,キヤノン、ペンタックスに続いてソニー留100での使用ですが、やはりこのレンズは良いです。
"",レンズ,があるので,またレンズが右端上部にあるので、撮影時に気を付けて持たないと指がレンズ前にかかってしまいます。
"",レンズ,もいい,又、レンズもいいものがたくさんありますしね!
"",レンズ,はありません,これがまた凄まじく、代わりになるレンズは今のところありません。
"",レンズ,はありません,風景、特に滝の撮影が主ですが、これ以上便利なレンズは今のところありません。
"",レンズ,は感じません,・画質はキッスN+(プリンターは同じエプソンGX-5000、A3〜L、またレンズは共にシグマ18-50EX-DCでNはパラメーター1、Xは風景)の写真と比較し、解像度でどうのという違い感じません。
"",レンズ,はあるので,100-400より重いレンズはいくらでもあるので、お持ちでない場合はカメラ店で28-300などで試写してみると「ああ、軽いな」と改めて思うはずです。
"",レンズ,の良い,100点満点で95点をあげられますが、妙に100点を狙わないところがこのレンズの良いところでもあります。
"",レンズ,は思います,つまり、このレンズは400mmF5.6であることが最大の機能性で、頻度の高い使用域が300mmまで程度でしたら、明るさでは他レンズ選択が有利と思います。
"",レンズ,はありますが,コストパフォーマンスが良いためにこのレンズはいいよというような評価を受ける50/1・8のようなレンズもありますが、このレンズに関しては「こんな値段でこの写りで本当にいいのか?
"",レンズ,は最高,レンズは4本、EF50F1.4とEF24-70F2.8とEF70-200F2.8ISとシグマの170-500デザインは最高。
